,COMM_NUM,CNAME_E,Sector,Community Latitude,Community Longitude,Venue Id,Venue,Venue Latitude,Venue Longitude,Venue Category,Stats TipsCount,Stats UsersCount,Stats CheckinsCount,Rating,Url,Price Tier,geometry,COMMUINITY_NAME
390,216,AL RASHIDIYA,2,25.22410312,55.39164782,5644c65c498e7c1d98e39321,Starbucks (ستاربكس),25.2327,55.3852,Coffee Shop,1,115,325,8.9,https://www.alshaya.com/en/brands/food/starbucks/,1.0,POINT (55.3852 25.2327),AL RASHIDIYA
391,216,AL RASHIDIYA,2,25.22410312,55.39164782,4c6fe9a1df6b8cfa0c75b64d,Gazebo Restaurant,25.23308127,55.38457304,Indian Restaurant,17,340,671,8.5,http://gazebo.ae,2.0,POINT (55.38457304 25.23308127),AL RASHIDIYA
392,216,AL RASHIDIYA,2,25.22410312,55.39164782,56cc1b05cd10765e72d0dd49,Katrina Sweets & Confectionery,25.23227217,55.38652052,Bakery,2,40,74,8.0,,1.0,POINT (55.38652052 25.23227217),AL RASHIDIYA
393,216,AL RASHIDIYA,2,25.22410312,55.39164782,4c93b77b533aa093868fb845,Pizza Express,25.23278496,55.38531562,Pizza Place,10,148,347,7.8,https://www.pizzaexpress.ae,1.0,POINT (55.38531562 25.23278496),AL RASHIDIYA
394,216,AL RASHIDIYA,2,25.22410312,55.39164782,55d633f4498e5ac9250812e6,McDonald's,25.23227553,55.38665803,Fast Food Restaurant,1,61,149,7.5,http://www.mcdonaldsarabia.com/uae/en/home.html,1.0,POINT (55.38665803 25.23227553),AL RASHIDIYA
395,216,AL RASHIDIYA,2,25.22410312,55.39164782,50ba4082e4b080f300632b96,Al Moshtari Grocery بقالة المشتري,25.22051314,55.38600709,Grocery Store,1,16,31,7.2,,,POINT (55.38600709 25.22051314),AL RASHIDIYA
396,216,AL RASHIDIYA,2,25.22410312,55.39164782,4c72591dd944224bde5a0c29,Bin Eid Traditional Resturant مطعم بن عيد الشعبي,25.22694734,55.39710502,Middle Eastern Restaurant,6,66,194,7.1,,2.0,POINT (55.39710502 25.22694734),AL RASHIDIYA
397,216,AL RASHIDIYA,2,25.22410312,55.39164782,4b8986e0f964a520f33e32e3,Spinneys سبينس,25.23271303,55.3855336,Supermarket,6,336,1343,7.3,http://www.spinneys-dubai.com,,POINT (55.3855336 25.23271303),AL RASHIDIYA
398,216,AL RASHIDIYA,2,25.22410312,55.39164782,4bdd3d40b0f5c9285a074ce3,Papa John's Pizza,25.22404414,55.37730749,Pizza Place,5,149,297,7.4,,1.0,POINT (55.37730749 25.22404414),AL RASHIDIYA
399,216,AL RASHIDIYA,2,25.22410312,55.39164782,4b0587f2f964a520afa822e3,Bin Sougat Shopping Centre مركز بن سوقات للتسوق,25.23285628,55.3840971,Shopping Mall,25,1204,4482,7.0,http://3indubai.com/archives/10163,,POINT (55.3840971 25.23285628),AL RASHIDIYA
400,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4e7eec067ee60dbeb8702727,Emirates Official Store,25.24816366,55.36196736,Duty-free Shop,1,451,516,8.5,http://www.dubaiairport.com ,,POINT (55.36196736 25.24816366),DUBAI INT'L AIRPORT
401,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4bb94019b35776b030ccc901,Emirates First Class Lounge,25.24756161,55.36268315,Airport Lounge,53,4026,7615,8.4,https://www.emirates.com/english/experience/our-lounges/first-class/,,POINT (55.36268315 25.24756161),DUBAI INT'L AIRPORT
402,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4e62b7b02271573ad7c08aaa,Dubai Duty Free (السوق الحرة),25.24778028,55.3627814,Duty-free Shop,52,6425,10464,8.4,http://www.dubaidutyfree.com,,POINT (55.3627814 25.24778028),DUBAI INT'L AIRPORT
403,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,511b7bade4b0b0417ab9ceaa,Emirates First Class Lounge,25.24358967,55.37158728,Airport Lounge,50,2525,4766,9.0,,,POINT (55.37158728 25.24358967),DUBAI INT'L AIRPORT
404,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4beb1194ca97d13a7d9b6c77,Emirates Business Class Lounge,25.24853874,55.36133051,Airport Lounge,298,16981,35318,8.4,https://www.emirates.com/english/experience/our-lounges/business-class/,,POINT (55.36133051 25.24853874),DUBAI INT'L AIRPORT
405,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4ca1200446978cfa5485b97f,Emirates First & Business Check-in,25.24476905,55.36126582,Airport Service,30,3932,9026,9.0,,,POINT (55.36126582 25.24476905),DUBAI INT'L AIRPORT
406,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,50f19f3ae4b0b20f58a62497,Emirates Business Class Lounge,25.24374494,55.37156582,Airport Lounge,159,12450,21769,8.6,http://www.emirates.com/english/flying/lounges/dubai_airport_lounges/business_class.aspx,,POINT (55.37156582 25.24374494),DUBAI INT'L AIRPORT
407,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4b08d1d7f964a520a11223e3,Dubai International Airport (DXB) (مطار دبي الدولي),25.252716,55.358106,Airport,2412,322156,953975,8.6,http://www.dubaiairports.ae,,POINT (55.358106 25.252716),DUBAI INT'L AIRPORT
408,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,59c9cf7f1b0ea5230e11bf5e,Emirates Skywards Counter,25.24910173,55.36018807,Duty-free Shop,3,324,445,8.3,,,POINT (55.36018807 25.24910173),DUBAI INT'L AIRPORT
409,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,59a4c8ad26659b3ee3f841c3,Costa Coffee,25.24858684,55.36129023,Coffee Shop,5,636,873,8.1,,1.0,POINT (55.36129023 25.24858684),DUBAI INT'L AIRPORT
410,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,50875167e4b0b87980f10e7c,Al Majlis VIP Lounge,25.24611317,55.35860296,Airport Lounge,5,577,1257,8.7,,,POINT (55.35860296 25.24611317),DUBAI INT'L AIRPORT
411,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4be8bf53c5220f47352daaca,Starbucks (ستاربكس),25.251534,55.364757,Coffee Shop,106,8786,11093,7.6,https://www.alshaya.com/en/brands/food/starbucks/,1.0,POINT (55.364757 25.251534),DUBAI INT'L AIRPORT
412,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,50690cace4b08aab60f27520,Emirates First Class Lounge,25.25194262,55.35566225,Airport Lounge,10,900,1389,8.9,,,POINT (55.35566225 25.25194262),DUBAI INT'L AIRPORT
413,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,511465e0e4b06bb0eafd8c77,Dubai Duty-Free,25.24974397,55.35921316,Duty-free Shop,1,702,930,8.2,,,POINT (55.35921316 25.24974397),DUBAI INT'L AIRPORT
414,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4efa7aa877c8e88f4a736765,Emirates Smoking Room,25.24947031,55.35954952,Smoke Shop,7,917,1321,8.0,,,POINT (55.35954952 25.24947031),DUBAI INT'L AIRPORT
415,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4fc9de09e4b087d229e4ec4b,Dubai Shopping,25.24968832,55.3593028,Gift Shop,3,669,813,7.9,http://www.dubaidutyfree.com,,POINT (55.3593028 25.24968832),DUBAI INT'L AIRPORT
416,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,50fd0f91e4b02fe3185b5993,Moet & Chandon Champagne Lounge,25.249445,55.35992,Airport Lounge,12,566,672,7.8,,,POINT (55.35992 25.249445),DUBAI INT'L AIRPORT
417,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4e785f3d1495f00a4233044e,Emirates Business Class Lounge,25.25176039,55.35548329,Airport Lounge,48,3749,5611,8.2,,,POINT (55.35548329 25.25176039),DUBAI INT'L AIRPORT
418,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,53fb5b36498ea58106d7b6ea,Giraffe Stop,25.24711954,55.36404505,Bistro,13,483,558,7.6,,,POINT (55.36404505 25.24711954),DUBAI INT'L AIRPORT
419,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,55d40f3e498efd8ca2284239,The Coffee Club,25.25987249,55.37184564,Breakfast Spot,2,53,207,7.8,,1.0,POINT (55.37184564 25.25987249),DUBAI INT'L AIRPORT
420,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,52027756498e7cb180636eff,The Cigar Lounge,25.24357026,55.37117958,Airport Lounge,8,328,438,7.8,,,POINT (55.37117958 25.24357026),DUBAI INT'L AIRPORT
421,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,56557e18498ecb7985f2c9db,Asian 5,25.26055805,55.3711049,Asian Restaurant,2,26,133,7.8,,2.0,POINT (55.3711049 25.26055805),DUBAI INT'L AIRPORT
422,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,556ab3fe498eb57d3b084d3b,Starbucks,25.24861703,55.35306115,Coffee Shop,8,1518,1757,8.5,https://mena.starbucks.com,1.0,POINT (55.35306115 25.24861703),DUBAI INT'L AIRPORT
423,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,5b274676ea1e44002c209d0c,DXB Taxiway,25.24624861,55.38053513,Airport Service,1,182,214,8.3,,,POINT (55.38053513 25.24624861),DUBAI INT'L AIRPORT
424,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,56cf6f07cd1001f23e62e0ff,Seafood Bar by Caviar House & Prunier,25.24698611,55.36422729,Seafood Restaurant,0,75,125,7.5,,3.0,POINT (55.36422729 25.24698611),DUBAI INT'L AIRPORT
425,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4c59d56467ac0f47a239054c,Emirates Timeless Spa,25.24854459,55.36085864,Spa,13,525,771,7.5,,,POINT (55.36085864 25.24854459),DUBAI INT'L AIRPORT
426,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,52b8dddd498ecb50fcd23d2f,GUCCI,25.24396304,55.37178908,Accessories Store,2,109,130,7.6,,,POINT (55.37178908 25.24396304),DUBAI INT'L AIRPORT
427,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,5659cf60498e36a60de23f41,Starbucks,25.25423256,55.35118299,Coffee Shop,1,615,653,8.5,https://mena.starbucks.com,1.0,POINT (55.35118299 25.25423256),DUBAI INT'L AIRPORT
428,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,51a5deb2498e13ee5f32ae3c,Timeless Spa @ Emirates Lounge,25.24341199,55.37283677,Spa,6,234,313,7.7,,,POINT (55.37283677 25.24341199),DUBAI INT'L AIRPORT
429,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,5bf1f4688a6f17002c1e0737,Hard Rock Café,25.24308134,55.3723063,Café,2,761,837,7.7,https://www.hardrockcafe.com/location/dubai-airport/#utm_source=rest_of_network&utm_medium=Yext&utm_campaign=Listings,1.0,POINT (55.3723063 25.24308134),DUBAI INT'L AIRPORT
430,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4fa6e559e4b047f0ed551908,Jo Malone,25.24763632,55.36280419,Cosmetics Shop,2,106,135,7.4,,,POINT (55.36280419 25.24763632),DUBAI INT'L AIRPORT
431,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,53eb7085498e796ff3fc75fb,Ahlan Lounge,25.24707982,55.36411014,Airport Lounge,13,644,804,7.4,https://loungereview.com/lounges/the-hub-dxb/,,POINT (55.36411014 25.24707982),DUBAI INT'L AIRPORT
432,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4f6a068fe4b0ffb80afb0dc0,Paul,25.25139076,55.35675601,Bakery,6,453,494,7.7,http://paul-international.com,1.0,POINT (55.35675601 25.25139076),DUBAI INT'L AIRPORT
433,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4d488da911618cfa1bfcd523,Pulp Juice Bar,25.24763439,55.36299254,Juice Bar,11,447,536,7.2,,1.0,POINT (55.36299254 25.24763439),DUBAI INT'L AIRPORT
434,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4cb9145fdd41a35d01a6dfa0,Seafood Bar by Caviar House & Prunier,25.24700794,55.36408275,Seafood Restaurant,5,203,252,7.2,http://www.facebook.com/CaviarHousePrunier,3.0,POINT (55.36408275 25.24700794),DUBAI INT'L AIRPORT
435,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4b772224f964a520ae802ee3,Duty Free Shop,25.25277072,55.3539186,Duty-free Shop,57,4237,5729,7.7,http://www.dubaidutyfree.com,,POINT (55.3539186 25.25277072),DUBAI INT'L AIRPORT
436,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,558e277b498e8abce032aeae,Runway 12L/30R,25.26006639,55.35856247,Airport Service,0,282,419,7.5,,,POINT (55.35856247 25.26006639),DUBAI INT'L AIRPORT
437,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,5b76cd91f2554e0039318383,Nutella Ferrero,25.24690014,55.36440379,Dessert Shop,3,223,244,7.1,,1.0,POINT (55.36440379 25.24690014),DUBAI INT'L AIRPORT
438,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4dea9a29d164ef597cf03fe9,DXB Apron,25.26115312,55.35315514,Airport Service,1,627,781,7.9,,,POINT (55.35315514 25.26115312),DUBAI INT'L AIRPORT
439,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,57f54968498ec416a0f0407e,Starbucks,25.25663582,55.34699005,Coffee Shop,11,1702,1852,8.4,https://mena.starbucks.com,1.0,POINT (55.34699005 25.25663582),DUBAI INT'L AIRPORT
440,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4de33cd2fa7651589f12b454,Dubai Duty Free,25.25828104,55.34421802,Duty-free Shop,47,4961,6760,8.9,,,POINT (55.34421802 25.25828104),DUBAI INT'L AIRPORT
441,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,55510a60498ed60d6da879ff,Costa Coffee,25.24701488,55.36417404,Coffee Shop,9,713,903,7.0,http://www.costacoffee.ae,1.0,POINT (55.36417404 25.24701488),DUBAI INT'L AIRPORT
442,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,50cc2d0ce4b0a8af81fce234,Shake Shack (شيك شاك),25.24323548,55.37230512,Burger Joint,80,3864,4453,7.2,http://www.alshaya.com/brands/food/shake-shack,1.0,POINT (55.37230512 25.24323548),DUBAI INT'L AIRPORT
443,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,56df191f498e9f3754a850c0,The Draft House,25.25815738,55.34512922,Sports Bar,11,564,785,8.3,,1.0,POINT (55.34512922 25.25815738),DUBAI INT'L AIRPORT
444,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,54b1e3d1498e96d9a7a9c1f7,Dubai Duty Free,25.24255059,55.37392623,Duty-free Shop,5,506,603,7.2,,,POINT (55.37392623 25.24255059),DUBAI INT'L AIRPORT
445,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,50f19575e4b07d6a164708a4,Duty Free,25.24320826,55.37261043,Duty-free Shop,17,2194,2856,7.1,,,POINT (55.37261043 25.24320826),DUBAI INT'L AIRPORT
446,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,50ea8cbee4b04fa574fadb5b,Jack's Bar & Grill,25.24202356,55.37392298,Steakhouse,37,1552,1738,7.2,http://www.emiratesleisureretail.com/Brands/Jack-Bar-Grill.aspx,4.0,POINT (55.37392298 25.24202356),DUBAI INT'L AIRPORT
447,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4f4de37fe4b0acb468092bb7,Safar Restaurant,25.25281307,55.35456956,Middle Eastern Restaurant,2,56,90,7.3,,2.0,POINT (55.35456956 25.25281307),DUBAI INT'L AIRPORT
448,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,59230b7bcad1b626498aea74,Xpres Spa,25.24744434,55.36346182,Spa,1,142,172,6.8,,,POINT (55.36346182 25.24744434),DUBAI INT'L AIRPORT
449,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,5500719d498e1bdb47e8bc3f,Paul Cafe,25.24993503,55.35914763,French Restaurant,0,227,249,7.0,,3.0,POINT (55.35914763 25.24993503),DUBAI INT'L AIRPORT
450,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4c06b372cf8c76b0daea3a65,Obergine,25.24693983,55.36420518,French Restaurant,4,157,180,6.8,,3.0,POINT (55.36420518 25.24693983),DUBAI INT'L AIRPORT
451,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,5282a03d498ea459005e36f6,Emirates Timeless Spa,25.24774302,55.36221027,Spa,1,121,176,6.8,,,POINT (55.36221027 25.24774302),DUBAI INT'L AIRPORT
452,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4d9312bd62ad548140dd784b,Hugo Boss,25.24905131,55.36044769,Clothing Store,2,307,515,6.8,,,POINT (55.36044769 25.24905131),DUBAI INT'L AIRPORT
453,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,56cf6c5ecd109e7f8e05d2cd,Pret A Manger (برِت أ مانجيه),25.25889017,55.34367031,Sandwich Place,20,1030,1289,8.0,https://www.pret.ae/en-ae,1.0,POINT (55.34367031 25.25889017),DUBAI INT'L AIRPORT
454,221,DUBAI INT'L AIRPORT,2,25.25190285,55.36792019,4c3d440c7c1ee21e31c88d71,Häagen-Dazs,25.24692371,55.36435637,Ice Cream Shop,6,638,740,6.7,,1.0,POINT (55.36435637 25.24692371),DUBAI INT'L AIRPORT
455,226,AL TWAR FIRST,2,25.27160241,55.36286357,4d39cdacbeb7b1f7b810e371,Al Fareej Resturant & Bakery مطعم ومخبز الفريج,25.27164276,55.36585372,Mediterranean Restaurant,13,363,745,9.0,,2.0,POINT (55.36585372 25.27164276),AL TWAR FIRST
456,226,AL TWAR FIRST,2,25.27160241,55.36286357,4bbcbb054e069c7468d09de3,Dar El Hay Cafe,25.26955172,55.35514386,Coffee Shop,10,275,2012,8.5,,1.0,POINT (55.35514386 25.26955172),AL TWAR FIRST
457,226,AL TWAR FIRST,2,25.27160241,55.36286357,4ba7c110f964a52053b039e3,Union Co-operative Society (جمعية الإتحاد التعاونية),25.27104855,55.37189716,Department Store,7,614,2726,8.2,http://emiratescoop.ae,,POINT (55.37189716 25.27104855),AL TWAR FIRST
458,226,AL TWAR FIRST,2,25.27160241,55.36286357,4fa958dce4b0f0ac1da95fbc,Al Damyati Foul & Falafel,25.26904351,55.35490661,Falafel Restaurant,2,77,157,7.9,,1.0,POINT (55.35490661 25.26904351),AL TWAR FIRST
459,226,AL TWAR FIRST,2,25.27160241,55.36286357,4cdd287122bd721eb551ff47,McDonald's (ماكدونالدز),25.27409369,55.36650837,Fast Food Restaurant,13,681,2395,7.4,http://www.mcdonaldsarabia.com/uae/en/home.html,1.0,POINT (55.36650837 25.27409369),AL TWAR FIRST
460,226,AL TWAR FIRST,2,25.27160241,55.36286357,4bdd99e4f4a9a593e1aa308b,Belad Al Sham بلاد الشام,25.2684656,55.37656477,Middle Eastern Restaurant,13,199,524,8.0,,2.0,POINT (55.37656477 25.2684656),AL TWAR FIRST
461,226,AL TWAR FIRST,2,25.27160241,55.36286357,4e5152c41495fc2ca4193b0f,Bu Mhayyar,25.26925987,55.35524585,Coffee Shop,3,134,989,7.3,,1.0,POINT (55.35524585 25.26925987),AL TWAR FIRST
462,226,AL TWAR FIRST,2,25.27160241,55.36286357,4f9ca464e4b0e1cbff4f6e18,Najmat Al Noor Restaurant مطعم نجمة النور,25.26447805,55.37495099,Café,9,130,505,7.6,,1.0,POINT (55.37495099 25.26447805),AL TWAR FIRST
463,226,AL TWAR FIRST,2,25.27160241,55.36286357,4d5563fbcff7721e5537a9f5,Dar Al Hai,25.26956837,55.35507968,Hookah Bar,3,93,245,7.1,,1.0,POINT (55.35507968 25.26956837),AL TWAR FIRST
464,226,AL TWAR FIRST,2,25.27160241,55.36286357,50fa8e25e4b0d36ca0b5c3ae,Filli Cafe,25.26792125,55.37740359,Café,13,391,1360,7.5,,1.0,POINT (55.37740359 25.26792125),AL TWAR FIRST
465,226,AL TWAR FIRST,2,25.27160241,55.36286357,5258056a11d2aaba20342b47,Al Kuwait Girls School Gymnasium,25.27191532,55.3640623,Athletics & Sports,1,30,81,6.3,,,POINT (55.3640623 25.27191532),AL TWAR FIRST
466,227,AL TWAR SECOND,2,25.26141689,55.38191978,52e4e83811d2cbd83754cbcd,Starbucks (ستاربكس),25.259288,55.381022,Coffee Shop,27,649,2897,8.8,https://www.alshaya.com/en/brands/food/starbucks/,1.0,POINT (55.381022 25.259288),AL TWAR SECOND
467,227,AL TWAR SECOND,2,25.26141689,55.38191978,567a3e64498ec8eaa6549df9,Costa Coffee,25.263372,55.384461,Coffee Shop,1,52,83,8.2,http://www.costacoffee.ae,1.0,POINT (55.384461 25.263372),AL TWAR SECOND
468,227,AL TWAR SECOND,2,25.26141689,55.38191978,500286d3e4b06441416edc50,Starbucks,25.26500546,55.37945711,Coffee Shop,0,28,35,7.3,https://mena.starbucks.com,1.0,POINT (55.37945711 25.26500546),AL TWAR SECOND
469,227,AL TWAR SECOND,2,25.26141689,55.38191978,5339327b498ebd4ef56b0311,Starbucks,25.25845615,55.38469922,Coffee Shop,5,48,70,6.4,https://mena.starbucks.com,1.0,POINT (55.38469922 25.25845615),AL TWAR SECOND
470,228,AL TWAR THIRD,2,25.24954079,55.3958774,4d6283ee29ef236a2cc1bc59,Kish Restaurant مطعم كيش,25.25512828,55.39911957,Middle Eastern Restaurant,2,81,134,7.7,,2.0,POINT (55.39911957 25.25512828),AL TWAR THIRD
471,228,AL TWAR THIRD,2,25.24954079,55.3958774,5386d971498eafe68b140170,On the Wood Al Twar 3 (على الحطب الطوار ٣),25.249965,55.401515,Mediterranean Restaurant,2,35,57,7.5,,2.0,POINT (55.401515 25.249965),AL TWAR THIRD
472,228,AL TWAR THIRD,2,25.24954079,55.3958774,511469cce4b0cf03b21b210d,Starbucks,25.24631828,55.38886285,Coffee Shop,0,18,81,7.6,https://mena.starbucks.com,1.0,POINT (55.38886285 25.24631828),AL TWAR THIRD
473,228,AL TWAR THIRD,2,25.24954079,55.3958774,4b3f4b96f964a52050a525e3,Emirates Co-Op جمعية الإمارات التعاونية,25.25555082,55.39744668,Convenience Store,2,356,970,6.8,,,POINT (55.39744668 25.25555082),AL TWAR THIRD
474,228,AL TWAR THIRD,2,25.24954079,55.3958774,4cefb2e07b943704c0643453,Al Mizhar Sports Hall & Club - Dubai,25.2497693,55.4012112,Basketball Court,4,135,738,6.7,,,POINT (55.4012112 25.2497693),AL TWAR THIRD
475,231,AL NAHDA FIRST,2,25.29015943,55.36426152,52382488498e8c67f76747db,Jeita,25.28796401,55.36591709,Middle Eastern Restaurant,2,25,63,7.9,http://www.jeitarest.ae,2.0,POINT (55.36591709 25.28796401),AL NAHDA FIRST
476,231,AL NAHDA FIRST,2,25.29015943,55.36426152,50d8a03de4b04490c5cbaa58,Baqer Mohebi Supermarket,25.29116347,55.3688274,Market,5,116,372,7.1,,,POINT (55.3688274 25.29116347),AL NAHDA FIRST
477,231,AL NAHDA FIRST,2,25.29015943,55.36426152,4eb954e5e5fa17fc88684bc3,Rashed Stadium ستاد راشد,25.27965254,55.3602748,Soccer Field,2,519,656,7.7,,,POINT (55.3602748 25.27965254),AL NAHDA FIRST
478,231,AL NAHDA FIRST,2,25.29015943,55.36426152,5244442c11d241c7c667d736,Golds Gym,25.29448323,55.36143216,Gym / Fitness Center,0,44,170,7.0,,,POINT (55.36143216 25.29448323),AL NAHDA FIRST
479,231,AL NAHDA FIRST,2,25.29015943,55.36426152,53dbf7cc498e6dfadda7ebfa,Papa Murphy's,25.2938559,55.36197429,Pizza Place,4,35,130,6.9,,1.0,POINT (55.36197429 25.2938559),AL NAHDA FIRST
480,231,AL NAHDA FIRST,2,25.29015943,55.36426152,4fa904e7e4b018e4e957c069,Raidan Mandi Restaurantمطعم ريدان للمندي,25.28518159,55.35908641,Middle Eastern Restaurant,14,228,346,7.0,,2.0,POINT (55.35908641 25.28518159),AL NAHDA FIRST
481,231,AL NAHDA FIRST,2,25.29015943,55.36426152,4fd8c402e4b076367c2c9d1e,Valley Cafe 3,25.28613628,55.35938938,Hookah Bar,21,488,1383,6.9,,1.0,POINT (55.35938938 25.28613628),AL NAHDA FIRST
482,232,AL QUSAIS FIRST,2,25.27807149,55.37245195,4d1228d7ffa1224bc33097ad,Baskin-Robbins,25.27221602,55.37533931,Ice Cream Shop,3,274,1049,8.3,,1.0,POINT (55.37533931 25.27221602),AL QUSAIS FIRST
483,232,AL QUSAIS FIRST,2,25.27807149,55.37245195,4d8b191e1508a143a8e9321e,Texas Chicken,25.27661836,55.37425856,Fried Chicken Joint,6,193,975,7.5,,1.0,POINT (55.37425856 25.27661836),AL QUSAIS FIRST
484,232,AL QUSAIS FIRST,2,25.27807149,55.37245195,4fb70f95e4b0426329769e76,McDonald's,25.27662345,55.37418836,Fast Food Restaurant,2,42,260,7.4,,1.0,POINT (55.37418836 25.27662345),AL QUSAIS FIRST
485,232,AL QUSAIS FIRST,2,25.27807149,55.37245195,4d0cea8e5c46a093c65f0bb4,BBQ Angaray,25.2879505,55.36671526,BBQ Joint,2,138,417,8.0,,2.0,POINT (55.36671526 25.2879505),AL QUSAIS FIRST
486,232,AL QUSAIS FIRST,2,25.27807149,55.37245195,4e4fe86e1495fc2ca4056c18,Burger King,25.28241593,55.37554294,Fast Food Restaurant,3,129,326,7.3,,1.0,POINT (55.37554294 25.28241593),AL QUSAIS FIRST
487,232,AL QUSAIS FIRST,2,25.27807149,55.37245195,4b0587f2f964a520b9a822e3,Lulu Centre,25.27930195,55.36200914,Department Store,3,326,986,7.6,http://www.luluhypermarket.com/AE/all,,POINT (55.36200914 25.27930195),AL QUSAIS FIRST
488,232,AL QUSAIS FIRST,2,25.27807149,55.37245195,4bdb160e2a3a0f479557adb6,Bangalore Empire Restaurant,25.26835114,55.37814492,Indian Restaurant,4,166,483,7.8,,2.0,POINT (55.37814492 25.26835114),AL QUSAIS FIRST
489,232,AL QUSAIS FIRST,2,25.27807149,55.37245195,4f362132e4b0aa62a0c60a4d,Firas Sweets,25.2682596,55.37763056,Dessert Shop,6,80,228,7.7,,1.0,POINT (55.37763056 25.2682596),AL QUSAIS FIRST
490,232,AL QUSAIS FIRST,2,25.27807149,55.37245195,521b854711d2d97ca72bc237,Hardees,25.28359922,55.37399918,Burger Joint,1,45,101,7.2,,1.0,POINT (55.37399918 25.28359922),AL QUSAIS FIRST
491,232,AL QUSAIS FIRST,2,25.27807149,55.37245195,4cbb0f2a76ad9c744aede6cb,Dhaba,25.27380338,55.37851852,Indian Restaurant,4,93,452,7.3,,2.0,POINT (55.37851852 25.27380338),AL QUSAIS FIRST
492,232,AL QUSAIS FIRST,2,25.27807149,55.37245195,4d03bf250e49721e6bd26c7f,Chicken Tikka Inn,25.27384673,55.37857404,Fried Chicken Joint,6,107,272,6.9,,1.0,POINT (55.37857404 25.27384673),AL QUSAIS FIRST
493,232,AL QUSAIS FIRST,2,25.27807149,55.37245195,4b0587f1f964a520a3a822e3,Al Bustan Centre & Residence,25.27441253,55.36778837,Hotel,21,1084,3419,6.8,http://www.al-bustan.com,,POINT (55.36778837 25.27441253),AL QUSAIS FIRST
494,232,AL QUSAIS FIRST,2,25.27807149,55.37245195,5beadcf7dd70c5002ca9fb93,Hampton by Hilton,25.27254494,55.38064281,Hotel,3,110,287,6.9,,,POINT (55.38064281 25.27254494),AL QUSAIS FIRST
